"domain","price","tld","sld_length","create_date","matched_stem"
"healthdust.com","5000","com","10","2026-08-25 15:58:51","health"
"healthplay.com","5000","com","10","2026-08-25 15:59:11","health"
"healthsystema.com","5000","com","13","2026-01-07 15:05:18","health"
"insurancequoteforcar.com","5000","com","20","2026-07-31 20:29:38","insurance"
"lakechamplainsolar.com","5000","com","18","2023-10-18 14:25:35","solar"
"lighthousehealthandwellness.com","5000","com","27","2022-07-07 20:27:50","health"
"loanseo.com","5000","com","7","2025-01-31 20:54:03","loan"
"menorcavillarentals.com","5000","com","19","2020-11-17 14:16:42","villa"
"multiagentconnect.com","5000","com","17","2026-01-25 22:15:15","agent"
"mycogardens.com","5000","com","11","2026-05-13 03:31:03","garden"
"networkingwindows.com","5000","com","17","2021-12-10 16:50:39","window"
"onlytravels.com","5000","com","11","2024-01-23 10:53:20","travel"
"preownedleases.com","5000","com","14","2022-10-14 13:48:18","lease"
"robotlobster.com","5000","com","12","2024-03-22 01:58:35","robot"
"sdhealthplans.com","5000","com","13","2023-08-26 04:08:35","health"
"sevillanews.com","5000","com","11","2026-07-16 10:57:38","villa"
"simdesigns.com","5000","com","10","2024-03-01 02:05:02","design"
"slidesigns.com","5000","com","10","2025-01-31 20:54:20","design"
"srilankatraveldeal.com","5000","com","18","2026-02-25 17:05:06","travel"
"stagehired.com","5000","com","10","2026-04-06 03:51:50","hire"
"superbikeinsurance.com","5000","com","18","2026-05-07 17:13:44","insurance"
"thailandtraveldeals.com","5000","com","19","2026-08-15 17:14:30","travel"
"topaivoiceagent.com","5000","com","15","2025-12-19 13:11:37","agent"
"trackerinsurance.com","5000","com","16","2025-08-03 17:21:52","insurance"
"usedleases.com","5000","com","10","2022-10-14 13:48:03","lease"
"wdwcarhire.com","5000","com","10","2021-05-15 12:53:34","hire"
"websiteborsa.com","5000","com","12","2023-12-06 08:44:38","website"
"peacefullyhealthy.com","5100","com","17","2024-12-04 22:00:14","health"
"vietnamagents.com","5295","com","13","2025-12-13 15:25:10","agent"
"investonai.com","5300","com","10","2023-08-27 06:16:26","invest"
"gohealthy365.com","5350","com","12","2026-04-07 18:32:07","health"
"prosperkitchens.com","5488","com","15","2023-11-22 21:15:51","kitchen"
"carinsuranceall.com","5499","com","15","2022-01-12 22:07:44","insurance"
"asiagolfers.com","5500","com","11","2026-02-22 05:46:41","golf"
"compareaiagents.com","5500","com","15","2026-02-22 05:48:36","agent"
"fixaiagents.com","5500","com","11","2026-03-03 06:53:06","agent"
"rigdesigners.com","5500","com","12","2023-11-07 18:54:06","design"
"leasewala.com","5554.99","com","9","2025-09-19 10:08:41","lease"
"sixesgolf.com","5580","com","9","2021-01-20 14:05:51","golf"
"exploitvillage.com","5678","com","14","2025-10-15 23:27:54","villa"
"salmandesigns.com","5995","com","13","2026-06-05 11:39:38","design"
"santeehomeloans.com","5995","com","15","2026-05-27 19:29:09","loan"
"nationwideppoinsurance.com","5999.98","com","22","2024-08-28 21:44:24","insurance"
"powerwebsites.com","5999","com","13","2024-05-11 14:07:24","website"
"freeroofingresources.com","6000","com","20","2021-03-29 04:33:20","roofing"
"lakecountyhealth.com","6000","com","16","2026-08-02 22:10:18","health"
"roofingcontractorexpert.com","6000","com","23","2021-03-29 04:34:16","roofing"
"nwaautomation.com","6250","com","13","2026-07-08 23:18:05","automation"
"coffeelungo.com","6262","com","11","2026-04-27 18:14:56","coffee"
"southlakeinvestments.com","6495","com","20","2026-08-15 01:51:41","invest"
"aircraftinn.com","6500","com","11","2023-11-06 08:17:12","aircraft"
"bridgewayfinance.com","6500","com","16","2024-09-01 02:23:23","finance"
"go2graphicdesign.com","6500","com","16","2023-03-23 21:43:31","design"
"roboticats.com","6500","com","10","2026-05-03 08:10:28","robot"
"thevillagelaw.com","6500","com","13","2026-07-03 01:42:36","villa"
"hireprocode.com","6800","com","11","2023-04-02 01:01:48","hire"
"okclifeinsurance.com","6900","com","16","2026-06-21 00:29:05","insurance"
"manhattanbeachinsurance.com","6950","com","23","2026-07-03 22:02:39","insurance"
"carloanrefund.com","7000","com","13","2026-03-30 17:15:26","loan"
"healthken.com","7000","com","9","2026-08-25 16:01:48","health"
"healthmama.com","7000","com","10","2026-08-25 16:02:06","health"
"mayanrivierainvestments.com","7000","com","23","2026-07-05 04:11:28","invest"
"thesoundtravelers.com","7000","com","17","2026-04-19 08:47:23","travel"
"neuronwavehealth.com","7288","com","16","2026-04-08 06:41:50","health"
"dripshipcoffee.com","7411","com","14","2023-11-28 20:32:38","coffee"
"redteamervillage.com","7455","com","16","2024-10-06 19:32:48","villa"
"aircraftcampers.com","7499.99","com","15","2023-11-06 07:25:27","aircraft"
"aircraftcamping.com","7499.99","com","15","2023-11-06 07:43:26","aircraft"
"insuranceprinciples.com","7499","com","19","2020-09-27 22:36:31","insurance"
"advantageplusautoloans.com","7500","com","22","2022-10-21 02:01:47","loan"
"advantageplushomeloans.com","7500","com","22","2022-10-21 02:03:24","loan"
"aircraftcamp.com","7500","com","12","2023-11-06 07:41:43","aircraft"
"aircraftcamper.com","7500","com","14","2023-11-06 07:24:32","aircraft"
"aircraftcamps.com","7500","com","13","2023-11-06 07:42:40","aircraft"
"coffeeshopdashboard.com","7500","com","19","2026-07-25 20:22:07","coffee"
"ecocarinsurance.com","7500","com","15","2025-07-04 15:44:47","insurance"
"findyourhomerobot.com","7500","com","17","2026-05-03 08:02:04","robot"
"fixrobotdallas.com","7500","com","14","2026-05-28 23:58:19","robot"
"fixrobotdfw.com","7500","com","11","2026-05-28 23:58:05","robot"
"fixrobotla.com","7500","com","10","2026-05-28 23:48:59","robot"
"fixrobotsdallas.com","7500","com","15","2026-05-28 23:58:12","robot"
"fixrobotsdfw.com","7500","com","12","2026-05-28 23:57:57","robot"
"fixrobotsla.com","7500","com","11","2026-05-28 23:49:11","robot"
"larobotrepair.com","7500","com","13","2026-05-28 23:50:10","robot"
"larobotservice.com","7500","com","14","2026-05-28 23:49:44","robot"
"larobotservices.com","7500","com","15","2026-05-28 23:49:20","robot"
"nationalrobotrepair.com","7500","com","19","2026-05-28 23:55:55","robot"
"robotbuddyarena.com","7500","com","15","2026-07-28 15:11:28","robot"
"roboticsrepairdallas.com","7500","com","20","2026-05-28 23:56:48","robot"
"roboticsrepairdallasfortworth.com","7500","com","29","2026-05-28 23:50:57","robot"
"roboticsrepairdfw.com","7500","com","17","2026-05-28 23:57:09","robot"
"robotrepairatl.com","7500","com","14","2026-05-28 23:51:50","robot"
"robotrepairatlanta.com","7500","com","18","2026-05-28 23:51:43","robot"
"robotrepairatx.com","7500","com","14","2026-05-28 23:54:54","robot"
"robotrepairaustin.com","7500","com","17","2026-05-28 23:54:48","robot"
"robotrepairbayarea.com","7500","com","18","2026-05-28 23:53:17","robot"
"robotrepairboston.com","7500","com","17","2026-05-28 23:55:00","robot"
"robotrepairchicago.com","7500","com","18","2026-05-28 23:51:35","robot"
"robotrepairdallasfortworth.com","7500","com","26","2026-05-28 23:50:37","robot"
"robotrepairdc.com","7500","com","13","2026-05-28 23:52:13","robot"
"robotrepairdenver.com","7500","com","17","2026-05-28 23:54:39","robot"
"robotrepairla.com","7500","com","13","2026-05-28 23:49:37","robot"
"robotrepairlasvegas.com","7500","com","19","2026-05-28 23:54:24","robot"
"robotrepairlosangeles.com","7500","com","21","2026-05-28 23:51:21","robot"
"robotrepairmiami.com","7500","com","16","2026-05-28 23:52:34","robot"
"robotrepairnashville.com","7500","com","20","2026-05-28 23:55:08","robot"
"robotrepairnewyork.com","7500","com","18","2026-05-28 23:51:03","robot"
"robotrepairnyc.com","7500","com","14","2026-05-28 23:51:15","robot"
"robotrepairoc.com","7500","com","13","2026-05-28 23:53:42","robot"
"robotrepairorangecounty.com","7500","com","23","2026-05-28 23:53:33","robot"
"robotrepairpdx.com","7500","com","14","2026-05-28 23:54:18","robot"
"robotrepairphiladelphia.com","7500","com","23","2026-05-28 23:52:20","robot"
"robotrepairphilly.com","7500","com","17","2026-05-28 23:52:27","robot"
"robotrepairphoenix.com","7500","com","18","2026-05-28 23:52:50","robot"
"robotrepairphx.com","7500","com","14","2026-05-28 23:52:56","robot"
"robotrepairportland.com","7500","com","19","2026-05-28 23:54:11","robot"
"robotrepairsandiego.com","7500","com","19","2026-05-28 23:53:49","robot"
"robotrepairsanfrancisco.com","7500","com","23","2026-05-28 23:53:04","robot"
"robotrepairsd.com","7500","com","13","2026-05-28 23:53:56","robot"
"robotrepairsdallasfortworth.com","7500","com","27","2026-05-28 23:50:45","robot"
"robotrepairsdfw.com","7500","com","15","2026-05-28 23:57:21","robot"
"robotrepairseattle.com","7500","com","18","2026-05-28 23:54:03","robot"
"robotrepairsf.com","7500","com","13","2026-05-28 23:53:10","robot"
"robotrepairsiliconvalley.com","7500","com","24","2026-05-28 23:53:26","robot"
"robotrepairsla.com","7500","com","14","2026-05-28 23:51:28","robot"
"robotrepairsouthflorida.com","7500","com","23","2026-05-28 23:52:43","robot"
"robotrepairtampa.com","7500","com","16","2026-05-28 23:55:15","robot"
"robotrepairvegas.com","7500","com","16","2026-05-28 23:54:32","robot"
"robotrepairwashington.com","7500","com","21","2026-05-28 23:51:58","robot"
"robotrepairwashingtondc.com","7500","com","23","2026-05-28 23:52:06","robot"
"robotservicela.com","7500","com","14","2026-05-28 23:49:53","robot"
"robotservicesla.com","7500","com","15","2026-05-28 23:49:28","robot"
"santeemortgage.com","7500","com","14","2026-05-27 19:25:54","mortgage"
"travel1way.com","7900","com","10","2025-09-29 03:13:28","travel"
"allclearfinance.com","7995","com","15","2025-07-10 18:49:12","finance"
"chasehotels.com","7995","com","11","2023-12-13 06:39:11","hotel"
"hushotel.com","8000","com","8","2026-04-12 13:38:49","hotel"
"hushotels.com","8000","com","9","2026-04-12 13:22:06","hotel"
"mobileformdesign.com","8000","com","16","2026-03-20 08:29:55","design"
"mortgagepaymentagent.com","8000","com","20","2026-06-01 18:38:11","mortgage;agent"
"onemorecoffee.com","8000","com","13","2025-04-19 14:40:28","coffee"
"progolfservices.com","8000","com","15","2024-10-13 18:39:03","golf"
"thrivekitchencompany.com","8455","com","20","2023-11-22 21:20:24","kitchen"
"coralgablesinvestments.com","8495","com","22","2026-08-15 01:52:02","invest"
"fortlauderdaleinvestments.com","8495","com","25","2026-08-15 01:51:25","invest"
"losaltosinvestments.com","8495","com","19","2026-08-15 01:51:04","invest"
"branddesignaward.com","8688","com","16","2025-05-20 22:32:27","design"
"aircraftcharters4u.com","8700","com","18","2023-04-01 23:47:04","aircraft"
"stargatefinance.com","8777","com","15","2025-10-23 14:38:39","finance"
"carepulseagent.com","8888","com","14","2026-01-21 01:42:49","agent"
"verifyclawaudit.com","8888","com","15","2026-03-20 06:32:37","audit"
"goldnsilverinvestments.com","8900","com","22","2023-04-02 01:23:53","invest"
"w-loan.com","8966","com","6","2025-12-16 13:58:09","loan"
"denvergolfclub.com","8995","com","14","2025-02-03 05:02:01","golf"
"credit1700.com","9000","com","10","2026-02-20 23:00:17","credit"
"iaedtaxcredit.com","9000","com","13","2026-02-20 23:02:59","credit"
"iataxcredit.com","9000","com","11","2026-02-20 23:07:22","credit"
"iowaedtaxcredit.com","9000","com","15","2026-02-20 23:04:04","credit"
"restorationinvestments.com","9000","com","22","2020-08-05 21:57:39","invest"
"northcarolinainvestments.com","9495","com","24","2026-08-15 01:48:37","invest"
"patienttravel.com","9500","com","13","2022-08-28 03:23:24","travel"
"robotsc.com","9500","com","7","2026-02-26 19:18:01","robot"
"tech1medicalequipmentsupplies.com","9500","com","29","2023-03-23 21:32:45","equipment"
"earthwiseinvestment.com","9700","com","19","2023-03-26 16:11:17","invest"
"outsidetravelers.com","9800","com","16","2023-04-01 22:16:27","travel"
"bridgerleasing.com","9888","com","14","2025-09-08 20:39:05","leasing"
"outgoagent.com","9888","com","10","2026-03-17 23:22:06","agent"
"auntrobot.com","9900","com","9","2026-07-29 04:49:49","robot"
"loopfinances.com","9900","com","12","2022-12-04 14:22:01","finance"
"socialcreditscoreboost.com","9900","com","22","2021-11-13 15:01:07","credit"
"socialcreditscorebooster.com","9900","com","24","2021-11-13 15:00:56","credit"
"whatsmysocialcredit.com","9990","com","19","2021-11-13 14:34:53","credit"
"cislunarrobotics.com","9995","com","16","2026-07-28 07:40:11","robot"
"firstlinemortgage.com","9995","com","17","2025-01-18 20:30:16","mortgage"
"signersagent.com","9995","com","12","2025-05-27 00:11:45","agent"
"asksignifyhealth.com","9999","com","16","2024-05-08 23:40:05","health"
"automationprofi.com","9999","com","15","2026-05-15 19:39:26","automation"
"customizeyourrobot.com","9999","com","18","2026-05-03 07:58:50","robot"
"encuentraturobot.com","9999","com","16","2026-05-03 08:05:57","robot"
"financeinfo.com","9999","com","11","2026-06-29 04:30:13","finance"
"inneragentai.com","9999","com","12","2026-03-24 01:20:38","agent"
"nycrealestateinvestors.com","9999.99","com","22","2025-10-06 03:04:09","invest"
"realaiagents.com","9999","com","12","2026-02-22 05:48:58","agent"
"robotchallenges.com","9999","com","15","2026-05-03 08:16:27","robot"
"robotsexhub.com","9999","com","11","2026-05-03 08:22:50","robot"
"silentagentai.com","9999","com","13","2026-03-24 01:19:40","agent"
"skin4robots.com","9999","com","11","2026-05-03 08:20:52","robot"
"spareparts4robots.com","9999","com","17","2026-05-03 08:04:07","robot"
"stitchembroiderydesigns.com","9999","com","23","2026-08-28 17:15:20","design"
"agentbunker.com","10000","com","11","2025-02-17 20:21:36","agent"
"ai-agent-apps.com","10000","com","13","2026-04-30 01:51:14","agent"
"ariasgarden.com","10000","com","11","2026-07-21 23:17:07","garden"
"donationagent.com","10000","com","13","2025-01-18 17:21:40","agent"
"exhibitioner.com","10000","com","12","2020-08-05 21:52:58","exhibition"
"fastestfinance.com","10000","com","14","2020-10-03 02:17:16","finance"
"godfatheragent.com","10000","com","14","2026-06-26 23:50:58","agent"
"governedaiagent.com","10000","com","15","2026-01-25 22:17:31","agent"
"healthcareworkers.com","10000","com","17","2021-04-13 23:05:31","health"
"healthcenterconsulting.com","10000","com","22","2022-04-06 16:50:15","health"
"healthcopia.com","10000","com","11","2026-08-25 16:01:30","health"
"healthlux.com","10000","com","9","2026-08-25 16:00:40","health"
"healthretriever.com","10000","com","15","2026-08-25 16:04:29","health"
"healthrover.com","10000","com","11","2026-08-25 16:03:25","health"
"healthultra.com","10000","com","11","2026-08-25 15:59:56","health"
"healthwit.com","10000","com","9","2026-08-25 16:00:17","health"
"investkosher.com","10000","com","12","2026-05-05 04:29:26","invest"
"kitchensuccess.com","10000","com","14","2026-07-03 12:37:43","kitchen"
"kixyfinance.com","10000","com","11","2026-04-20 10:17:38","finance"
"marketingautomationprogram.com","10000","com","26","2025-11-07 06:05:33","automation"
"menorcaestateagents.com","10000","com","19","2020-11-17 13:57:27","agent"
"microaiagents.com","10000","com","13","2026-04-06 03:52:37","agent"
"notbyrobots.com","10000.06","com","11","2025-02-05 04:53:23","robot"
"orlandorobots.com","10000","com","13","2026-05-20 19:04:32","robot"
"realestateinvestmentprogram.com","10000","com","27","2025-11-07 06:02:29","invest"
"seniorhealthops.com","10000","com","15","2025-05-19 18:59:24","health"
"slatekitchen.com","10000","com","12","2026-05-07 02:31:01","kitchen"
"tempcarinsurance.com","10000","com","16","2025-12-14 12:06:24","insurance"
"tgtcoffee.com","10000","com","9","2023-12-26 15:52:19","coffee"
"websiteside.com","10000","com","11","2024-02-09 12:47:27","website"
"wheelinsurance.com","10000","com","14","2025-11-03 16:49:42","insurance"
"yahoostoreautomation.com","10000","com","20","2025-07-11 16:02:37","automation"
"paradisevalleyinvestments.com","10495","com","25","2026-08-15 01:44:56","invest"
"fintechagentai.com","11495","com","14","2025-12-29 06:01:04","agent"
"healthconnectionmexico.com","12000","com","22","2026-07-05 04:14:21","health"
"agenticnetsec.com","12500","com","13","2026-04-27 11:21:02","agent"
"healthtech24.com","12500","com","12","2025-07-13 16:38:27","health"
"villagarcia.com","12840","com","11","2026-07-31 08:54:22","villa"
"robotant.com","12900","com","8","2026-07-29 04:57:17","robot"
"iowataxcredit.com","13000","com","13","2026-02-20 22:33:11","credit"
"southdakotatravel.com","13500","com","17","2026-02-23 03:59:52","travel"
"accessibilityauditor.com","14000","com","20","2026-05-25 22:36:46","audit"
"asyncaiagent.com","14000","com","12","2026-07-16 09:27:04","agent"
"hireclerk.com","14500","com","9","2025-04-25 06:27:19","hire"
"venusagents.com","14887.99","com","11","2025-11-06 06:44:32","agent"
"solartrain.com","14900","com","10","2026-07-29 04:59:12","solar"
"calculatorsupplies.com","15000","com","18","2025-06-17 19:30:01","calculator"
"cdiagent.com","15000","com","8","2025-12-22 02:48:25","agent"
"copernicuscoffee.com","15000","com","16","2025-08-17 01:55:15","coffee"
"digitalloannetwork.com","15000","com","18","2025-07-19 20:45:35","loan"
"getcredithero.com","15000","com","13","2025-03-16 05:02:04","credit"
"hangingcoffee.com","15000","com","13","2025-06-25 14:11:00","coffee"
"namihealth.com","15000","com","10","2026-01-08 01:37:22","health"
"agentfirebreak.com","16000","com","14","2026-07-31 10:19:44","agent"
"qperfectdesign.com","16000","com","14","2023-09-12 05:54:23","design"
"koreainvesting.com","16129","com","14","2025-08-03 20:40:26","invest"
"bestannuitycalculator.com","16999","com","21","2026-05-10 15:03:42","calculator"
"servicedvillas.com","17000","com","14","2024-01-23 10:56:44","villa"
"thevirtualtouragent.com","17250","com","19","2024-01-09 03:40:41","agent"
"agentclawback.com","17500","com","13","2026-07-31 10:26:45","agent"
"demingagent.com","18000","com","11","2026-06-15 23:12:43","agent"
"heteroagents.com","18000","com","12","2026-06-30 21:25:24","agent"
"heteroagent.com","19000","com","11","2026-06-30 20:43:03","agent"
"mirabaldesign.com","19050","com","13","2024-01-04 16:47:22","design"
"evidenceaudit.com","19500","com","13","2026-03-05 22:14:17","audit"
"gaeatravel.com","19825","com","10","2026-01-06 18:59:26","travel"
"xlrobotic.com","19998","com","9","2026-04-07 15:43:15","robot"
"alsidewindow.com","19999","com","12","2026-04-05 23:59:38","window"
"anyteedesigns.com","19999","com","13","2026-08-10 13:18:41","design"
"arizonaswindowcompany.com","19999","com","21","2026-04-06 00:00:14","window"
"designtumbler.com","19999","com","13","2025-05-09 17:58:32","design"
"sunderdesign.com","19999.99","com","12","2026-02-02 03:03:22","design"
"agentage.com","20000","com","8","2025-06-28 13:24:34","agent"
"agenttrustregistry.com","20000","com","18","2026-02-10 21:44:30","agent"
"aiagenttrustregistry.com","20000","com","20","2026-02-10 22:00:10","agent"
"asyncmultiagent.com","20000","com","15","2026-06-15 22:45:32","agent"
"cliagent.com","20000","com","8","2025-02-17 20:23:09","agent"
"czhairdesigns.com","20000","com","13","2026-03-07 15:44:56","design"
"endtoendagent.com","20000","com","13","2026-03-15 00:54:30","agent"
"healthegrey.com","20000","com","11","2026-07-08 18:36:12","health"
"healthyrecipeai.com","20000","com","15","2025-12-16 04:49:46","health"
"lnnagent.com","20000","com","8","2026-03-15 08:07:29","agent"
"mercadodelrobot.com","20000","com","15","2026-05-28 04:57:41","robot"
"moltingagent.com","20000","com","12","2026-03-18 10:32:03","agent"
"multiagenting.com","20000","com","13","2026-05-29 22:26:00","agent"
"ofertasrobots.com","20000","com","13","2026-05-28 05:00:16","robot"
"pdcaagent.com","20000","com","9","2026-06-15 23:11:49","agent"
"pyramiddesigners.com","20000","com","16","2022-12-03 20:11:42","design"
"reactmultiagent.com","20000","com","15","2026-06-15 23:09:22","agent"
"robotiqos.com","20000","com","9","2026-08-22 18:10:12","robot"
"robotworldchampionship.com","20000","com","22","2026-05-03 07:57:43","robot"
"seereactagent.com","20000","com","13","2026-06-15 23:10:43","agent"
"solarvoice.com","20000","com","10","2025-10-01 15:54:25","solar"
"twinflowerdesigns.com","20000","com","17","2022-12-02 16:08:19","design"
"virtualsmiledesign.com","20000","com","18","2026-08-25 21:26:26","design"
"peterduniagolfresort.com","21846","com","20","2026-02-13 12:37:57","golf"
"mainevillas.com","21900","com","11","2026-07-26 13:33:26","villa"
"bigskylease.com","22000","com","11","2025-09-08 22:32:52","lease"
"bigskyleasing.com","22000","com","13","2025-09-08 22:33:55","leasing"
"softwareroboter.com","24000","com","15","2026-03-23 07:25:50","robot"
"datacenterinvesting.com","24999","com","19","2025-10-15 18:37:13","invest"
"transgenderinsurance.com","24999.99","com","20","2024-02-06 18:55:11","insurance"
"aihealthus.com","25000","com","10","2026-05-22 17:01:47","health"
"aimentalhealthline.com","25000","com","18","2024-05-08 20:08:48","health"
"contextwindow.com","25000","com","13","2025-06-25 22:06:18","window"
"dominica-hotels.com","25000","com","15","2022-12-05 20:08:34","hotel"
"galieogolf.com","25000","com","10","2026-01-26 02:07:04","golf"
"gcpagent.com","25000","com","8","2025-07-13 20:00:36","agent"
"hotelcity.com","25000","com","9","2025-11-28 22:47:49","hotel"
"legalleasing.com","25000","com","12","2026-07-03 08:58:42","leasing"
"nationalequipmenttransport.com","25000","com","26","2026-07-29 19:33:39","equipment"
"serahealth.com","25000","com","10","2026-05-17 14:17:52","health"
"spawnagents.com","25000","com","11","2025-07-14 16:25:59","agent"
"stackflowagent.com","25000","com","14","2026-01-13 00:24:29","agent"
"wyoming4lease.com","25000","com","13","2024-03-08 09:01:29","lease"
"chipaudit.com","28500","com","9","2026-03-05 22:11:19","audit"
"solariox.com","29000","com","8","2025-07-10 13:12:35","solar"
"lunarobot.com","29900","com","9","2025-09-29 03:25:07","robot"
"repaydayloans.com","29999","com","13","2023-01-30 02:11:45","loan"
"agentattachment.com","30000","com","15","2026-03-15 00:55:21","agent"
"insurance4robots.com","30000","com","16","2026-05-03 07:55:29","insurance;robot"
"multiagentik.com","30000","com","12","2026-05-24 20:12:42","agent"
"roboticlaws.com","30000","com","11","2026-05-03 07:53:35","robot"
"robotsreacondicionados.com","30000","com","22","2026-05-28 04:53:11","robot"
"trustlessaudit.com","30000","com","14","2026-02-27 13:58:50","audit"
"investdroid.com","31000","com","11","2025-04-18 06:56:22","invest"
"agentdatainjection.com","32500","com","18","2026-07-22 13:12:01","agent"
"kitchendraft.com","33345","com","12","2024-02-13 14:51:38","kitchen"
"aiagentpolicy.com","34500","com","13","2026-03-05 22:19:30","agent"
"aircraftsales4u.com","34999.99","com","15","2023-03-23 21:26:02","aircraft"
"adventurefittravel.com","35000","com","18","2024-01-02 08:13:48","travel"
"bali-travelnet.com","35000","com","14","2023-02-01 03:54:05","travel"
"moltedagent.com","35000","com","11","2026-03-18 10:34:03","agent"
"brickellvillas.com","39200","com","14","2026-03-21 18:56:33","villa"
"agentattachmentprotocol.com","40000","com","23","2026-03-15 01:16:25","agent"
"balletagents.com","40000","com","12","2024-09-13 05:15:49","agent"
"purehealthyketo.com","40000","com","15","2022-08-11 12:16:23","health"
"theballetagents.com","40000","com","15","2025-11-11 07:14:07","agent"
"investingautomated.com","44000","com","18","2023-06-24 12:50:09","invest"
"kosherinvestments.com","45000","com","17","2026-05-05 04:30:22","invest"
"miloshotels.com","45000","com","11","2026-07-27 16:36:25","hotel"
"cleaningencyclopedia.com","49000","com","20","2026-06-05 14:36:52","cleaning"
"agenticibn.com","50000","com","10","2026-04-14 00:35:20","agent"
"agentonomic.com","50000","com","11","2025-02-06 18:47:57","agent"
"aiinvestmentresearch.com","50000","com","20","2025-09-28 21:44:47","invest"
"diningrobot.com","50000","com","11","2024-07-27 04:48:03","robot"
"gtainvesting.com","50000","com","12","2026-08-25 21:49:04","invest"
"leasemateio.com","50000","com","11","2026-07-31 14:34:32","lease"
"lovecoffeeusa.com","50000","com","13","2021-05-11 11:09:56","coffee"
"multiagentui.com","50000","com","12","2026-05-24 20:40:11","agent"
"ostoagent.com","50000","com","9","2026-05-24 20:51:35","agent"
"phfaloans.com","50000","com","9","2026-05-07 14:24:58","loan"
"postfiatagent.com","50000","com","13","2026-04-04 12:11:33","agent"
"rafaeldesign.com","50000","com","12","2026-03-14 19:03:10","design"
"recambiospararobots.com","50000","com","19","2026-05-28 04:52:11","robot"
"webnnagent.com","50000","com","10","2026-04-11 01:18:59","agent"
"agentspool.com","53000","com","10","2025-10-22 19:11:19","agent"
"agentkitai.com","55000","com","10","2025-10-17 11:09:06","agent"
"hotel2038.com","57000","com","9","2026-08-22 03:45:38","hotel"
"hotels2038.com","57000","com","10","2026-08-22 03:47:05","hotel"
"aiagentregulation.com","59500","com","17","2026-03-05 22:20:13","agent"
"investmentrocket.com","60000","com","16","2024-10-21 14:24:26","invest"
"robotjailbreak.com","60000","com","14","2026-05-03 07:41:01","robot"
"thinkactagent.com","60000","com","13","2026-05-27 14:14:41","agent"
"bitcoincreditsolutions.com","63000","com","22","2026-07-23 15:05:36","credit"
"agenticfintechai.com","65000","com","16","2025-12-29 06:01:55","agent"
"humanvsrobots.com","70000","com","13","2026-05-03 07:45:48","robot"
"portagecreekwebdesigns.com","70000","com","22","2025-10-29 21:39:08","webdesign;design"
"dallasrobotservice.com","75000","com","18","2026-05-28 23:56:13","robot"
"dallasrobotservices.com","75000","com","19","2026-05-28 23:56:31","robot"
"lmmagents.com","75000","com","9","2026-03-10 14:14:45","agent"
"robotrepairnearby.com","75000","com","17","2026-05-28 23:55:30","robot"
"robotrepairpro.com","75000","com","14","2026-05-28 23:55:41","robot"
"robotservicedallas.com","75000","com","18","2026-05-28 23:56:38","robot"
"robotservicesdallas.com","75000","com","19","2026-05-28 23:56:23","robot"
"coffeeproteinshake.com","78900","com","18","2025-09-02 01:20:22","coffee"
"multiagenticapi.com","80000","com","15","2026-05-24 20:13:29","agent"
"windowsflex.com","80000","com","11","2025-09-29 17:34:40","window"
"ghosthuntvillage.com","88995","com","16","2024-12-21 03:52:38","villa"
"ghostsvillage.com","88995","com","13","2024-12-21 03:53:28","villa"
"gevorahotel.com","99000","com","11","2026-01-21 10:29:09","hotel"
"propertyinvestoraustralia.com","99864.28","com","25","2024-06-21 02:55:37","invest"
"agentsinbusiness.com","99999","com","16","2026-03-08 07:27:47","agent"
"designsbundles.com","99999","com","14","2025-04-28 16:49:06","design"
"designspacks.com","99999","com","12","2026-08-28 17:12:39","design"
"healthplanspace.com","99999.99","com","15","2025-11-07 21:59:05","health"
"spaceinsuranceguide.com","99999.95","com","19","2024-02-06 18:55:36","insurance"
"startinvestingcrypto.com","99999","com","20","2023-09-15 11:42:52","invest"
"briansinkitchens.com","100000","com","16","2023-06-16 13:24:09","kitchen"
"compraventaderobots.com","100000","com","19","2026-05-28 04:54:04","robot"
"creditsats.com","100000","com","10","2026-02-23 07:08:08","credit"
"creditski.com","100000","com","9","2025-10-14 01:31:31","credit"
"cryptocurrencydigitalbanking.com","100000","com","28","2020-09-24 00:34:50","banking"
"designcereal.com","100000","com","12","2026-03-02 00:32:25","design"
"ecommercerobots.com","100000","com","15","2025-03-16 10:45:56","robot"
"gamblercalculator.com","100000","com","17","2025-07-11 16:06:15","calculator"
"golfemirates.com","100000","com","12","2026-04-22 22:56:05","golf"
"intrinvest.com","100000","com","10","2026-07-16 04:53:28","invest"
"isthisawebsite.com","100000","com","14","2026-04-23 10:24:17","website"
"katyatravel.com","100000","com","11","2026-03-12 17:14:38","travel"
"loancinch.com","100000","com","9","2026-08-05 16:05:05","loan"
"metriccalculator.com","100000","com","16","2025-06-17 19:32:37","calculator"
"motelparking.com","100000","com","12","2026-02-21 22:25:10","parking"
"multiagenticos.com","100000","com","14","2026-05-24 20:08:51","agent"
"multiagenticsystem.com","100000","com","18","2026-05-24 20:33:23","agent"
"parkingcycle.com","100000","com","12","2025-06-24 17:21:02","parking"
"robotfirmware.com","100000","com","13","2026-05-28 04:59:35","robot"
"sexrobothub.com","100000","com","11","2026-05-03 07:47:29","robot"
"starbuckscalculator.com","100000","com","19","2025-05-01 02:58:29","calculator"
"theaurorahotel.com","100000","com","14","2026-07-30 20:08:16","hotel"
