Domain Name,Selling Option,For Sale,Price,Minimum Price,Currency,Action Type
solar-water-heaters.com,MAKE_OFFER,yes,,,,
solarbins.com,MAKE_OFFER,yes,,,,
solderen.com,MAKE_OFFER,yes,,,,
solidwallinsulation.com,MAKE_OFFER,yes,,,,
solorpanels.com,MAKE_OFFER,yes,,,,
sophiasbox.com,MAKE_OFFER,yes,,,,
soundcameras.com,MAKE_OFFER,yes,,,,
southernprints.co.uk,MAKE_OFFER,yes,,,,
speelhuisjes.com,MAKE_OFFER,yes,,,,
spermatozoa.com,MAKE_OFFER,yes,,,,
sportswearinc.com,MAKE_OFFER,yes,,,,
stable-doors.com,MAKE_OFFER,yes,,,,
stablecoin.biz,MAKE_OFFER,yes,,,,
staff-audit.com,MAKE_OFFER,yes,,,,
staff-audits.com,MAKE_OFFER,yes,,,,
staffauditing.com,MAKE_OFFER,yes,,,,
standing-desks.com,MAKE_OFFER,yes,,,,
starterbattery.com,MAKE_OFFER,yes,,,,
statichome.com,MAKE_OFFER,yes,,,,
staycationretreats.com,MAKE_OFFER,yes,,,,
steel-frames.com,MAKE_OFFER,yes,,,,
steellintel.com,MAKE_OFFER,yes,,,,
stekkerblok.com,MAKE_OFFER,yes,,,,
stocks-analyst.com,MAKE_OFFER,yes,,,,
stoptheglare.com,MAKE_OFFER,yes,,,,
stretch-ceilings.com,MAKE_OFFER,yes,,,,
stretched-ceilings.com,MAKE_OFFER,yes,,,,
strukturiert.com,MAKE_OFFER,yes,,,,
studentloanadviser.com,MAKE_OFFER,yes,,,,
studentloandebtsettlement.com,MAKE_OFFER,yes,,,,
studentvacancies.com,MAKE_OFFER,yes,,,,
summarisation.com,MAKE_OFFER,yes,,,,
superbowlonline.com,MAKE_OFFER,yes,,,,
supercardealership.com,MAKE_OFFER,yes,,,,
supercarhireuk.com,MAKE_OFFER,yes,,,,
supercarlease.com,MAKE_OFFER,yes,,,,
superyachtinteriordesign.com,MAKE_OFFER,yes,,,,
surgeryhealthcare.com,MAKE_OFFER,yes,,,,
surgerylight.com,MAKE_OFFER,yes,,,,
swimmingpoolhire.com,MAKE_OFFER,yes,,,,
swisswealthm.com,MAKE_OFFER,yes,,,,
sydneyautorentals.com,MAKE_OFFER,yes,,,,
syndicatedloandirect.com,MAKE_OFFER,yes,,,,
syntheticfiberropes.com,MAKE_OFFER,yes,,,,
tail-lift.com,MAKE_OFFER,yes,,,,
tailoreddoors.com,MAKE_OFFER,yes,,,,
taiwanmortgage.com,MAKE_OFFER,yes,,,,
takeoutloan.com,MAKE_OFFER,yes,,,,
tankerloading.com,MAKE_OFFER,yes,,,,
task-audits.com,MAKE_OFFER,yes,,,,
taskaudits.com,MAKE_OFFER,yes,,,,
taxistuttgart.org,MAKE_OFFER,yes,,,,
teahampers.com,MAKE_OFFER,yes,,,,
teakdresser.com,MAKE_OFFER,yes,,,,
team-audits.com,MAKE_OFFER,yes,,,,
teamauditing.com,MAKE_OFFER,yes,,,,
teamaudits.com,MAKE_OFFER,yes,,,,
tegelwerk.com,MAKE_OFFER,yes,,,,
teknolojisa.com,MAKE_OFFER,yes,,,,
teleprojector.com,MAKE_OFFER,yes,,,,
telescopen.com,MAKE_OFFER,yes,,,,
tenant-insurance.com,MAKE_OFFER,yes,,,,
tensile-testing.com,MAKE_OFFER,yes,,,,
terj.com,MAKE_OFFER,yes,,,,
terracepaint.com,MAKE_OFFER,yes,,,,
terrazzo-flooring.com,MAKE_OFFER,yes,,,,
thailandstocks.com,MAKE_OFFER,yes,,,,
the-modern-developer.com,MAKE_OFFER,yes,,,,
thecentralbanker.com,MAKE_OFFER,yes,,,,
thecurrencyrate.com,MAKE_OFFER,yes,,,,
thepasturedegg.com,MAKE_OFFER,yes,,,,
thepasturedeggcompany.co.uk,MAKE_OFFER,yes,,,,
thepasturedeggcompany.com,MAKE_OFFER,yes,,,,
thepasturedeggcompany.uk,MAKE_OFFER,yes,,,,
thingsinsurance.com,MAKE_OFFER,yes,,,,
thoroughcleaners.com,MAKE_OFFER,yes,,,,
thrive-creative.com,MAKE_OFFER,yes,,,,
ticketsconcertssports.com,MAKE_OFFER,yes,,,,
tile-cutter.com,MAKE_OFFER,yes,,,,
tile-cutters.com,MAKE_OFFER,yes,,,,
tile-trims.com,MAKE_OFFER,yes,,,,
tiletrimmer.com,MAKE_OFFER,yes,,,,
tiletrimmers.com,MAKE_OFFER,yes,,,,
tiling-calculator.com,MAKE_OFFER,yes,,,,
tiling-calculators.com,MAKE_OFFER,yes,,,,
tilingtrimmer.com,MAKE_OFFER,yes,,,,
tilingtrimmers.com,MAKE_OFFER,yes,,,,
timeinvested.com,MAKE_OFFER,yes,,,,
tischrechner.com,MAKE_OFFER,yes,,,,
todo-agent.com,MAKE_OFFER,yes,,,,
tolet.biz,MAKE_OFFER,yes,,,,
toletonline.com,MAKE_OFFER,yes,,,,
toprackets.com,MAKE_OFFER,yes,,,,
toughened-glass.com,MAKE_OFFER,yes,,,,
tourercaravans.com,MAKE_OFFER,yes,,,,
traction-boards.com,MAKE_OFFER,yes,,,,
tradecalculators.com,MAKE_OFFER,yes,,,,
tradefuturesonline.com,MAKE_OFFER,yes,,,,
tradenonline.com,MAKE_OFFER,yes,,,,
traderboltai.com,MAKE_OFFER,yes,,,,
trafficmodelling.com,MAKE_OFFER,yes,,,,
travel-backpacks.com,MAKE_OFFER,yes,,,,
travel-packs.com,MAKE_OFFER,yes,,,,
treadmill-sale.com,MAKE_OFFER,yes,,,,
treadmill-sales.com,MAKE_OFFER,yes,,,,
trekkingsaddles.com,MAKE_OFFER,yes,,,,
turbine-maintenance.com,MAKE_OFFER,yes,,,,
turbinelease.com,MAKE_OFFER,yes,,,,
turboreconditioning.com,MAKE_OFFER,yes,,,,
turf-mesh.com,MAKE_OFFER,yes,,,,
turrettrucks.com,MAKE_OFFER,yes,,,,
ujei.com,MAKE_OFFER,yes,,,,
ujoi.com,MAKE_OFFER,yes,,,,
ukairtaxis.com,MAKE_OFFER,yes,,,,
ukbiota.com,MAKE_OFFER,yes,,,,
ukcommercialmortgage.com,MAKE_OFFER,yes,,,,
ukdigitalmarketingagency.com,MAKE_OFFER,yes,,,,
ukvouchercode.com,MAKE_OFFER,yes,,,,
umeg.com,MAKE_OFFER,yes,,,,
umstrukturierung.com,MAKE_OFFER,yes,,,,
underfloorheatingkits.com,MAKE_OFFER,yes,,,,
underwaternavigation.com,MAKE_OFFER,yes,,,,
universityleeds.com,MAKE_OFFER,yes,,,,
unroasted-coffee-beans.com,MAKE_OFFER,yes,,,,
unroasted-coffee.com,MAKE_OFFER,yes,,,,
unsecuredlender.com,MAKE_OFFER,yes,,,,
uqia.com,MAKE_OFFER,yes,,,,
urgestalt.com,MAKE_OFFER,yes,,,,
urlaubhaus.com,MAKE_OFFER,yes,,,,
usb-microphones.com,MAKE_OFFER,yes,,,,
used-van.com,MAKE_OFFER,yes,,,,
usedaeroplanes.com,MAKE_OFFER,yes,,,,
usedcommercialsforsale.com,MAKE_OFFER,yes,,,,
usedcommercialvehiclecentre.com,MAKE_OFFER,yes,,,,
usedrefrigeratedvans.com,MAKE_OFFER,yes,,,,
usedvanfinance.com,MAKE_OFFER,yes,,,,
uslongbond.com,MAKE_OFFER,yes,,,,
usyq.com,MAKE_OFFER,yes,,,,
uurtjes.com,MAKE_OFFER,yes,,,,
uwio.com,MAKE_OFFER,yes,,,,
vaartuig.com,MAKE_OFFER,yes,,,,
vacanzaperfetta.com,MAKE_OFFER,yes,,,,
vacuumexcavationservices.com,MAKE_OFFER,yes,,,,
valuechainoptimization.com,MAKE_OFFER,yes,,,,
van-leasing.com,MAKE_OFFER,yes,,,,
vanconverter.com,MAKE_OFFER,yes,,,,
vanleasehire.com,MAKE_OFFER,yes,,,,
vantaxis.com,MAKE_OFFER,yes,,,,
vantradecenter.com,MAKE_OFFER,yes,,,,
vantradecentre.com,MAKE_OFFER,yes,,,,
vantyres.com,MAKE_OFFER,yes,,,,
vectorstorage.com,MAKE_OFFER,yes,,,,
vegan-skincare.com,MAKE_OFFER,yes,,,,
vehicle-hire.com,MAKE_OFFER,yes,,,,
vehiclefleetinsurance.com,MAKE_OFFER,yes,,,,
vehiclerepaircentre.com,MAKE_OFFER,yes,,,,
vehiclesforhire.com,MAKE_OFFER,yes,,,,
vehicletohire.com,MAKE_OFFER,yes,,,,
vehicletoolkit.com,MAKE_OFFER,yes,,,,
vehicleturntables.com,MAKE_OFFER,yes,,,,
vehiclevirusscan.com,MAKE_OFFER,yes,,,,
veilig-beleggen.com,MAKE_OFFER,yes,,,,
veiliggeldinvesteren.com,MAKE_OFFER,yes,,,,
velcroseatcovers.com,MAKE_OFFER,yes,,,,
ventilateurs.com,MAKE_OFFER,yes,,,,
verhuismanager.com,MAKE_OFFER,yes,,,,
verschuldet.com,MAKE_OFFER,yes,,,,
vessellease.com,MAKE_OFFER,yes,,,,
vet-prices.co.uk,MAKE_OFFER,yes,,,,
vet-prices.com,MAKE_OFFER,yes,,,,
vetcollege.org,MAKE_OFFER,yes,,,,
vetcolleges.org,MAKE_OFFER,yes,,,,
veterinarycolleges.org,MAKE_OFFER,yes,,,,
veterinaryimagingcenter.com,MAKE_OFFER,yes,,,,
vetfoods.com,MAKE_OFFER,yes,,,,
vetmedicine.uk,MAKE_OFFER,yes,,,,
vetsait.com,MAKE_OFFER,yes,,,,
vetschools.org,MAKE_OFFER,yes,,,,
vetsdental.com,MAKE_OFFER,yes,,,,
vibration-plates.com,MAKE_OFFER,yes,,,,
vidaartificial.com,MAKE_OFFER,yes,,,,
villaitalie.com,MAKE_OFFER,yes,,,,
vinrose.com,MAKE_OFFER,yes,,,,
vinyl-floors.com,MAKE_OFFER,yes,,,,
vinylstrips.com,MAKE_OFFER,yes,,,,
violin-bow.com,MAKE_OFFER,yes,,,,
violoncelliste.com,MAKE_OFFER,yes,,,,
viuty.shop,MAKE_OFFER,yes,,,,
vivirmoderno.com,MAKE_OFFER,yes,,,,
voicecontrol.io,MAKE_OFFER,yes,,,,
voucherscodes.com,MAKE_OFFER,yes,,,,
vouchersstore.com,MAKE_OFFER,yes,,,,
vulcate.com,MAKE_OFFER,yes,,,,
vulz.com,MAKE_OFFER,yes,,,,
vulz.net,MAKE_OFFER,yes,,,,
vw-transporters.com,MAKE_OFFER,yes,,,,
vzdq.com,MAKE_OFFER,yes,,,,
waderboots.com,MAKE_OFFER,yes,,,,
wall-printing.com,MAKE_OFFER,yes,,,,
wallpaperhanger.com,MAKE_OFFER,yes,,,,
water-flossers.com,MAKE_OFFER,yes,,,,
water-truck.com,MAKE_OFFER,yes,,,,
wave-length.com,MAKE_OFFER,yes,,,,
wayfaringlondoner.com,MAKE_OFFER,yes,,,,
wealth-fund.com,MAKE_OFFER,yes,,,,
webcamlights.com,MAKE_OFFER,yes,,,,
websitebuildandmaintenance.com,MAKE_OFFER,yes,,,,
websydesigns.com,MAKE_OFFER,yes,,,,
webuyanycarandvan.com,MAKE_OFFER,yes,,,,
webuycommercialvehicles.com,MAKE_OFFER,yes,,,,
wechselgeld.com,MAKE_OFFER,yes,,,,
wechsle.com,MAKE_OFFER,yes,,,,
weight-benches.com,MAKE_OFFER,yes,,,,
weldplastic.com,MAKE_OFFER,yes,,,,
wemakecoldcalls.com,MAKE_OFFER,yes,,,,
werkruimte.com,MAKE_OFFER,yes,,,,
wesellmortgages.com,MAKE_OFFER,yes,,,,
westzaan.com,MAKE_OFFER,yes,,,,
wha888.com,MAKE_OFFER,yes,,,,
whatvacancy.com,MAKE_OFFER,yes,,,,
wheelie-bin.com,MAKE_OFFER,yes,,,,
wheelie-bins.com,MAKE_OFFER,yes,,,,
wheely-bin.com,MAKE_OFFER,yes,,,,
whichagents.com,MAKE_OFFER,yes,,,,
whichlaptops.com,MAKE_OFFER,yes,,,,
wijzigen.com,MAKE_OFFER,yes,,,,
wildsteig.com,MAKE_OFFER,yes,,,,
wineglassracks.com,MAKE_OFFER,yes,,,,
wireless-mic.com,MAKE_OFFER,yes,,,,
wireless-mics.com,MAKE_OFFER,yes,,,,
wirtschaftslehre.com,MAKE_OFFER,yes,,,,
wlmu.com,MAKE_OFFER,yes,,,,
womandaybook.com,MAKE_OFFER,yes,,,,
womensvolleyball.co.uk,MAKE_OFFER,yes,,,,
womensvolleyball.uk,MAKE_OFFER,yes,,,,
wood-windows.com,MAKE_OFFER,yes,,,,
woodenmedals.com,MAKE_OFFER,yes,,,,
woodflooradhesive.com,MAKE_OFFER,yes,,,,
workerbeans.com,MAKE_OFFER,yes,,,,
worldfauna.com,MAKE_OFFER,yes,,,,
worldofgym.com,MAKE_OFFER,yes,,,,
worldpokerlive.com,MAKE_OFFER,yes,,,,
wzorki.com,MAKE_OFFER,yes,,,,
xhii.com,MAKE_OFFER,yes,,,,
xmasgiftshop.com,MAKE_OFFER,yes,,,,
xosr.com,MAKE_OFFER,yes,,,,
xraylease.com,MAKE_OFFER,yes,,,,
yacht-photography.com,MAKE_OFFER,yes,,,,
yachtingropes.com,MAKE_OFFER,yes,,,,
yasukura.com,MAKE_OFFER,yes,,,,
zavarovalnica.com,MAKE_OFFER,yes,,,,
zdec.com,MAKE_OFFER,yes,,,,
zeichenkohle.com,MAKE_OFFER,yes,,,,
zeichenstift.com,MAKE_OFFER,yes,,,,
ziqt.com,MAKE_OFFER,yes,,,,
