domain,registrar,category,subcategory,method
tradecalculators.com,porkbun,tools-comparison,general,stem
tradefuturesonline.com,dynadot,uncategorised,,none
tradenonline.com,porkbun,uncategorised,,none
traderboltai.com,dynadot,uncategorised,,none
trafficmodelling.com,porkbun,uncategorised,,none
travel-backpacks.com,spaceship,travel,general,token
travel-packs.com,spaceship,travel,general,token
treadmill-sale.com,spaceship,uncategorised,,none
treadmill-sales.com,spaceship,uncategorised,,none
trekkingsaddles.com,dynadot,uncategorised,,none
turbine-maintenance.com,porkbun,home-garden,services,token
turbinelease.com,porkbun,uncategorised,,none
turboreconditioning.com,porkbun,uncategorised,,none
turf-mesh.com,porkbun,uncategorised,,none
turrettrucks.com,porkbun,uncategorised,,none
ugg2.com,porkbun,brandable-short,4-char,length
ujei.com,dynadot,brandable-short,4-char,length
ujoi.com,dynadot,brandable-short,4-char,length
ukairtaxis.com,porkbun,uncategorised,,none
ukbiota.com,porkbun,uncategorised,,none
ukcommercialmortgage.com,dynadot,financial,mortgages,stem
ukdigitalmarketingagency.com,dynadot,web-digital,marketing,stem
ukvouchercode.com,dynadot,uncategorised,,none
umeg.com,porkbun,brandable-short,4-char,length
umstrukturierung.com,porkbun,uncategorised,,none
underfloorheatingkits.com,porkbun,home-garden,heating-plumbing,stem
underwaternavigation.com,dynadot,uncategorised,,none
universityleeds.com,dynadot,uncategorised,,none
unroasted-coffee-beans.com,porkbun,food-drink,general,token
unroasted-coffee.com,porkbun,food-drink,general,token
unsecuredlender.com,dynadot,financial,loans,stem
uqia.com,dynadot,brandable-short,4-char,length
urgestalt.com,porkbun,uncategorised,,none
urlaubhaus.com,porkbun,uncategorised,,none
usb-microphones.com,porkbun,uncategorised,,none
used-van.com,spaceship,automotive,general,token
usedaeroplanes.com,spaceship,uncategorised,,none
usedcommercialsforsale.com,porkbun,uncategorised,,none
usedcommercialvehiclecentre.com,porkbun,automotive,general,stem
usedrefrigeratedvans.com,porkbun,uncategorised,,none
usedvanfinance.com,porkbun,financial,general,stem
uslongbond.com,dynadot,uncategorised,,none
usyq.com,dynadot,brandable-short,4-char,length
uurtjes.com,porkbun,uncategorised,,none
uwio.com,dynadot,brandable-short,4-char,length
vaartuig.com,porkbun,uncategorised,,none
vacanzaperfetta.com,porkbun,uncategorised,,none
vacuumexcavationservices.com,spaceship,consumer-products,appliances,stem
valuechainoptimization.com,porkbun,uncategorised,,none
van-leasing.com,porkbun,automotive,general,token
vanconverter.com,dynadot,uncategorised,,none
vanleasehire.com,spaceship,uncategorised,,none
vantaxis.com,porkbun,uncategorised,,none
vantradecenter.com,porkbun,uncategorised,,none
vantradecentre.com,porkbun,uncategorised,,none
vantyres.com,porkbun,uncategorised,,none
vectorstorage.com,porkbun,uncategorised,,none
vegan-skincare.com,porkbun,uncategorised,,none
vehicle-hire.com,porkbun,business-services,jobs-hire,token
vehiclefleetinsurance.com,dynadot,financial,insurance,stem
vehiclerepaircentre.com,porkbun,automotive,general,stem
vehiclesforhire.com,dynadot,automotive,general,stem
vehicletohire.com,dynadot,automotive,general,stem
vehicletoolkit.com,dynadot,automotive,general,stem
vehicleturntables.com,porkbun,automotive,general,stem
vehiclevirusscan.com,dynadot,automotive,general,stem
veilig-beleggen.com,porkbun,uncategorised,,none
veiliggeldinvesteren.com,porkbun,financial,investing,stem
velcroseatcovers.com,porkbun,uncategorised,,none
ventilateurs.com,dynadot,uncategorised,,none
verhuismanager.com,dynadot,uncategorised,,none
verschuldet.com,porkbun,uncategorised,,none
vessellease.com,porkbun,uncategorised,,none
vet-prices.co.uk,porkbun,pets-vet,general,token
vet-prices.com,porkbun,pets-vet,general,token
vetcollege.org,porkbun,uncategorised,,none
vetcolleges.org,porkbun,uncategorised,,none
vetcomparison.uk,porkbun,tools-comparison,general,stem
veterinarycolleges.org,porkbun,pets-vet,general,stem
veterinaryimagingcenter.com,dynadot,pets-vet,general,stem
vetfoods.com,dynadot,food-drink,general,stem
vetmedicine.uk,porkbun,uncategorised,,none
vetsait.com,dynadot,uncategorised,,none
vetschools.org,porkbun,education,general,stem
vetsdental.com,dynadot,health-medical,general,stem
vibration-plates.com,spaceship,uncategorised,,none
vidaartificial.com,dynadot,uncategorised,,none
villaitalie.com,porkbun,travel,general,stem
vinrose.com,porkbun,uncategorised,,none
vinyl-floors.com,porkbun,home-garden,building-trades,stem
vinylstrips.com,dynadot,uncategorised,,none
violin-bow.com,spaceship,uncategorised,,none
violoncelliste.com,porkbun,uncategorised,,none
viuty.shop,dynadot,uncategorised,,none
vivirmoderno.com,porkbun,uncategorised,,none
voicecontrol.io,porkbun,uncategorised,,none
vonc.com,dynadot,brandable-short,4-char,length
voucherscodes.com,porkbun,uncategorised,,none
vouchersstore.com,dynadot,consumer-products,retail,stem
vulcate.com,dynadot,uncategorised,,none
vulz.com,porkbun,brandable-short,4-char,length
vulz.net,porkbun,brandable-short,4-char,length
vw-transporters.com,spaceship,sports-leisure,general,stem
vzdq.com,porkbun,brandable-short,4-char,length
waderboots.com,dynadot,uncategorised,,none
wall-printing.com,spaceship,uncategorised,,none
wallpaperhanger.com,dynadot,uncategorised,,none
water-flossers.com,porkbun,uncategorised,,none
water-truck.com,porkbun,uncategorised,,none
wave-length.com,porkbun,uncategorised,,none
wayfaringlondoner.com,dynadot,uncategorised,,none
wealth-fund.com,porkbun,uncategorised,,none
webcamlights.com,spaceship,home-garden,furnishings,stem
website-design.com,porkbun,web-digital,web,token
websitebuildandmaintenance.com,porkbun,web-digital,web,stem
websitedesign.com,porkbun,web-digital,web,stem
websydesigns.com,dynadot,web-digital,design,stem
webuyanycarandvan.com,porkbun,uncategorised,,none
webuycommercialvehicles.com,porkbun,automotive,general,stem
wechselgeld.com,porkbun,uncategorised,,none
wechsle.com,porkbun,uncategorised,,none
weight-benches.com,spaceship,uncategorised,,none
weldplastic.com,dynadot,uncategorised,,none
wemakecoldcalls.com,dynadot,uncategorised,,none
werkruimte.com,porkbun,uncategorised,,none
wesellmortgages.com,dynadot,financial,mortgages,stem
westzaan.com,porkbun,uncategorised,,none
wha888.com,porkbun,uncategorised,,none
whatvacancy.com,dynadot,uncategorised,,none
wheelie-bin.com,porkbun,uncategorised,,none
wheelie-bins.com,porkbun,uncategorised,,none
wheely-bin.com,porkbun,uncategorised,,none
whichagents.com,porkbun,ai-tech,ai,stem
whichlaptops.com,dynadot,uncategorised,,none
wijzigen.com,porkbun,uncategorised,,none
wildsteig.com,porkbun,uncategorised,,none
wineglassracks.com,dynadot,home-garden,windows-doors,stem
wireless-mic.com,spaceship,uncategorised,,none
wireless-mics.com,spaceship,uncategorised,,none
wirtschaftslehre.com,porkbun,uncategorised,,none
wlmu.com,dynadot,brandable-short,4-char,length
womandaybook.com,dynadot,uncategorised,,none
womensvolleyball.co.uk,porkbun,uncategorised,,none
womensvolleyball.uk,porkbun,uncategorised,,none
wood-windows.com,spaceship,home-garden,windows-doors,token
woodenmedals.com,dynadot,uncategorised,,none
woodflooradhesive.com,dynadot,home-garden,building-trades,stem
workerbeans.com,porkbun,food-drink,general,stem
worldfauna.com,dynadot,uncategorised,,none
worldofgym.com,dynadot,uncategorised,,none
worldpokerlive.com,dynadot,uncategorised,,none
wzorki.com,dynadot,uncategorised,,none
xhii.com,dynadot,brandable-short,4-char,length
xmasgiftshop.com,dynadot,consumer-products,gifts,stem
xosr.com,dynadot,brandable-short,4-char,length
xraylease.com,porkbun,uncategorised,,none
yacht-photography.com,spaceship,uncategorised,,none
yachtingropes.com,porkbun,uncategorised,,none
yasukura.com,porkbun,uncategorised,,none
zavarovalnica.com,porkbun,uncategorised,,none
zdec.com,porkbun,brandable-short,4-char,length
zeichenkohle.com,porkbun,uncategorised,,none
zeichenstift.com,porkbun,uncategorised,,none
ziqt.com,porkbun,brandable-short,4-char,length
